company_id,company_name
4438,Parkway Productions
4439,Parlay Films
4440,Parnasse Production
4441,Participant Media
4442,Participant Productions
4443,Partizan
4444,Partizan Films
4445,Partnership Pictures
4446,Parts and Labor
4447,Party Productions
4448,Pas de Quoi
4449,Passion Pictures
4450,Pastel
4451,Patagonik Film Group
4452,Patalex IV Productions Limited
4453,Patalex Productions
4454,Patalex V Productions Limited
4455,Pathe
4456,Pathé
4457,Pathé Consortium Cinéma
4458,Pathé Distribution
4459,Pathé Entertainment
4460,Pathé Pictures International
4461,Pathé Renn Productions
4462,Patrick Aiello Productions
4463,Patriot Pictures
4464,Patti Enterprises
4465,Paul Hough Entertainment
4466,Paul Schiff Productions
4467,Paulilu Productions
4468,Paulist Pictures
4469,Pax Enterprises
4470,Payam Films
4471,PeaPie Films
4472,Pearl Street Films
4473,Peerford Ltd.
4474,Peg-Films
4475,Pegaso Cinematografica
4476,Pegasus Film Partners
4477,Peirce Pictures
4478,Pelagius Film
4479,Películas Freneticas
4480,Pendle Mountain Productions
4481,Pendragon Pictures
4482,Peninsula Films
4483,Penn Station Entertainment
4484,Pennebaker Productions
4485,Penta Films
4486,Penta Pictures
4487,Pentagrama Films
4488,Pentamerica
4489,Penthouse
4490,People Pictures
4491,Peppercorn-Wormser Inc
4492,Per Holst Filmproduktion
4493,Perdido Prod.
4494,Perdido Productions
4495,Peregrine
4496,Perfect Game
4497,Perfect Nose Productions
4498,Perfect Storm Entertainment
4499,Perfect World Pictures
4500,Perfect World Pictures (Beijing)
4501,Performance Pictures Inc.
4502,Perlberg-Seaton Productions
4503,Perlsea Company
4504,Permut Presentations
4505,Persistence of Vision Productions
4506,Persistent Entertainment
4507,Persky-Bright Productions
4508,Personafilm
4509,Peter Frankfurt Productions
4510,Peter McCarthy / Front Films
4511,Peter Newman/Interal
4512,Peter V. Miller Investment Corp.
4513,Peters Entertainment
4514,Petersham Pictures
4515,Phalanx Productions
4516,Phantom Films
4517,Phantom Four
4518,Phantom Productions
4519,Phase 1 Productions
4520,Phase 4 Films
4521,Pheasantry Films
4522,Phi Group
4523,Phoenix Film Investments
4524,Phoenix Film Poland
4525,Phoenix Pictures
4526,Pickford Corporation
4527,Picnic Basket
4528,Picnic Productions Pty. Ltd.
4529,Pictanovo Nord-Pas-de-Calais
4530,Picture Perfect (I)
4531,Picture Perfect Corporation
4532,Picture Securities
4533,Picturehouse Entertainment
4534,Pictures in Paradise
4535,Pie Films Inc.
4536,Pierce/Williams Entertainment
4537,Pierre David
4538,Pierre Grise Productions
4539,Pierson
4540,Pimlico Films
4541,Pinema
4542,Pinewood Pictures
4543,Pioneer
4544,Pioneer Pictures Corporation
4545,Piraya Film A/S
4546,Pirol Stiftung
4547,Pistolero Productions LLC
4548,Pittsburgh Films
4549,Pixar Animation Studios
4550,Pixomondo
4551,Plainview Pictures
4552,Plan B Entertainment
4553,Planet Pictures
4554,Planet Productions
4555,Plateau A
4556,Platige Image (koprodukcja)
4557,Platinum Dunes
4558,Platinum Equity
4559,Platinum Pictures
4560,Play Art
4561,Playfilm Productions
4562,Playtone
4563,Playtone Production
4564,Playtone Productions
4565,Pledge Productions
4566,Plinyminor
4567,Plum Pictures
4568,Plunge Pictures LLC
4569,Pluperfect
4570,Plural - Jempsa
4571,Plywood Productions
4572,Point Blank Productions
4573,Point Grey Pictures
4574,Poison L.P.
4575,Poisson Rouge Pictures
4576,Pol-Ka Producciones
4577,Polar Entertainment
4578,Polar Entertainment Corporation
4579,Polar Film   Medien GmbH
4580,Polar Productions
4581,Pole Star
4582,Police Academy Productions
4583,Polish Brothers Construction
4584,Polish Film Institute
4585,Polski Instytut Sztuki Filmowej
4586,Polski Instytut Sztuki Filmowej (współfinansowanie)
4587,PolyGram Audiovisuel
4588,PolyGram Filmed Entertainment
4589,Polyc International BV
4590,Polygon Entertainment
4591,Polygram Filmed Entertainment
4592,Polygram Pictures
4593,Pontchartrain Productions
4594,Ponti-De Laurentiis Cinematografica
4595,Pony Canyon
4596,Popaganda Films
4597,Pope Productions
4598,Populist Pictures
4599,Porchlight Films
4600,Pork Pie Productions
4601,Portman Entertainment Group
4602,Portman Film
4603,Portman Productions
4604,Portobello Pictures
4605,Portobello Studios
4606,Portrait Films
4607,Possessed Pictures
4608,Possible Films
4609,Post Haste Digital
4610,Posthus Teatret
4611,Posto 9
4612,Potboiler Productions
4613,Potemkino
4614,Power Pictures
4615,Power Productions
4616,Practical Pictures
4617,Praesens-Film AG
4618,Prairie Films
4619,Prairie Oyster Productions
4620,Prana Animation Studios
4621,Prana Studios
4622,Prana-Film GmbH
4623,Prayer Flag Pictures
4624,Prelude Pictures
4625,Premier Productions
4626,Premiere Picture
4627,Premiere Stealth Rights
4628,Premise Media Corporation
4629,Prescience
4630,Pressman-Williams
4631,Pretty Dangerous Films
4632,Pretty Pictures
4633,Prey LLC
4634,Price
4635,Price Entertainment
4636,Pricel
4637,Prima Films
4638,Prima TV
4639,Primate Pictures
4640,Prime Entertainment
4641,Prime Film Productions LLC
4642,Prime Focus
4643,Prime Focus Ltd.
4644,Prime Time
4645,Prime Universe Productions
4646,Primeridian Entertainment
4647,Primesco Communications Inc.
4648,Principato-Young Entertainment
4649,Prism Entertainment Corporation
4650,Pro 7
4651,Pro-ject Filmproduktion
4652,Process Productions
4653,Procirep
4654,Producciones Amaranta
4655,Producciones Anhelo
4656,Producciones Barbachano Ponce
4657,Producciones Gustavo Alatriste
4658,Producciones Tepeyac
4659,Producciones Zohar
4660,Producers Associates
4661,Producers Circle
4662,Producers Network Associates
4663,Producers Releasing Corporation (PRC)
4664,Producers Sales Organization
4665,Producers Sales Organization (PSO)
4666,Production Champion
4667,Production I.G.
4668,Production Marcel Dassault
4669,Productions Sigma
4670,Productora Filmica Real
4671,Produzione Film Giuseppe Amato
4672,Produzioni Associate Delphos
4673,Produzioni De Sica
4674,Produzioni Europee Associati (PEA)
4675,Produzioni Intersound
4676,Produzioni La Regina
4677,Prodyuserskaya Firma Igorya Tolstunova
4678,Profit
4679,Progres Film Distribution
4680,Progress Communications
4681,Project Eva
4682,Projection Pictures
4683,Projektions A-G Union (PAGU)
4684,Prokino Filmproduktion
4685,Prom Night Productions
4686,Promark Entertainment Group
4687,Prominent Features
4688,Prone Gunman
4689,Prone Gunman A.I.E.
4690,Propaganda Films
4691,Prophecy Pictures Ltd.
4692,Proposal Productions
4693,Proscenium Films
4694,Prospero Pictures
4695,Protagonist Pictures
4696,Protozoa Pictures
4697,Proud Mary Entertainment
4698,Provident Films
4699,Province of British Columbia Film Incentive BC
4700,Province of British Columbia Production Services Tax Credit
4701,Proximus
4702,Proyecto Tucan
4703,Prufrock Pictures
4704,Pull Down Your Pants Pictures
4705,Pulse Films
4706,Punch 21 Productions
4707,Punch Productions
4708,Pure Flix Entertainment
4709,Pure Flix Productions
4710,Purple Films
4711,Pygmalion Production
4712,Pyramania
4713,Pyramide Films
4714,Pyramide Productions
4715,Python (Monty) Pictures
4716,Python (Monty) Pictures Limited
4717,Q Productions
4718,Q Television
4719,Q&Q Medien
4720,Q-Dog Music Television
4721,QC Entertainment
4722,QED International
4723,QI Quality International GmbH & Co. KG
4724,QI Quality International GmbH Co. KG
4725,Qian Yian International
4726,Quad Productions
4727,Quadrant Entertainment
4728,Quality Growth International Ltd.
4729,Quanta Centro de Produções Cinematográficas
4730,Quest
4731,Quick Draw Productions
4732,Quick Six Entertainment
4733,Quincy Jones-David Salzman Entertainment
4734,Quinta Communications
4735,Quintra
4736,Quixote Films
4737,Québec Production Services Tax Credit
4738,Qwerty Films
4739,R & R Films
4740,R%26C Produzioni
4741,R&C Produzioni
4742,R.P. Productions
4743,R.S. Entertainment
4744,RAI - Radiotelevisione Italiana
4745,RAI Radiotelevisione Italiana
4746,RAMCO
4747,RCD Productions Ltd.
4748,RCS
4749,RCS Films & TV
4750,RCS Video
4751,RKB Mainichi Broadcasting Corporation
4752,RKO
4753,RKO General Pictures
4754,RKO Pictures
4755,RKO Radio Pictures
4756,RM-Tuotanto
4757,RSL Entertainment Corp.
4758,RT Features
4759,RTE
4760,RTL
4761,RTÉ
4762,RV Camping Productions Ltd.
4763,Raaj Kamal Films International
4764,Radar Pictures
4765,Radiant Film GmbH
4766,Radiant Productions
4767,Radical Media
4768,Radical Studios
4769,Radio Telefís Éireann (RTÉ)
4770,Radio Televizija Srbije
4771,Radio Teléfis Éireann
4772,Radio Télévision Belge Francophone (RTBF)
4773,Radiotelevisão Portuguesa (RTP)
4774,Radnitz/Mattel Productions
4775,Raffaella De Laurentiis Productions
4776,Rafran Cinematografica
4777,Ragewar Productions
4778,Rai 2
4779,Rai Cinema
4780,Rai Cinemafiction
4781,Rai Uno Radiotelevisione
4782,Rain film
4783,RainCity Productions
4784,Rainbow Film Company
4785,Rainbow Productions
4786,Rainforest Films
4787,Rainmaker Entertainment
4788,Rainmark Films
4789,Rajkumar Hirani Films
4790,Rajshri Productions
4791,Ralph M. Like Productions
4792,Ram Bergman Productions
4793,Rampage Entertainment
4794,Rampart Productions
4795,Random Films
4796,Random Harvest Pictures
4797,Ranfilm
4798,Rankin/Bass Productions
4799,Raoul Walsh Enterprises
4800,Rapacious Productions
4801,Rasta Film
4802,Rasta Films
4803,Rastar Films
4804,Rastar Pictures
4805,Rastar Productions
4806,Rastar/Leider-Shapiro
4807,Rat Entertainment
4808,Rat Pack Filmproduktion
4809,RatPac Entertainment
4810,RatPac-Dune Entertainment
4811,Rational Packaging Company
4812,Rattlesnake Productions
4813,Raw Nerve
4814,Raybert Productions
4815,Raygun Productions
4816,ReVision Pictures
4817,Real Dakota
4818,Reality Entertainment
4819,Reaper Productions
4820,Rebel Park Pictures
4821,Recorded Picture Company (RPC)
4822,Recorded Pictures Company
4823,Red Bank Films
4824,Red Chillies Entertainment
4825,Red Crown Productions
4826,Red Dragon Productions S.A.
4827,Red Film
4828,Red Giant Movies
4829,Red Granite Pictures
4830,Red Hawk Entertainment
4831,Red Hen Productions
4832,Red Horizon Productions
4833,Red Hour Films
4834,Red Hour Productions
4835,Red Light Films
4836,Red Lion
4837,Red Lion Sarl
4838,Red Mullet Productions
4839,Red Om Films
4840,Red Wagon Entertainment
4841,Red Wagon Productions
4842,Redbus Pictures
4843,Redeemable Features
4844,Redhead Productions
4845,Redwave Films
4846,Redwood Palms Pictures
4847,Reel Chefs Catering
4848,Reel FX Creative Studios
4849,Reeleyes Film
4850,Reforma Films
4851,Regency Enterprises
4852,Regency International Pictures
4853,Regency Productions
4854,Regent Capital
4855,Reggane Films
4856,Regina Associates
4857,Region PACA
4858,Regione Lazio
4859,Reiner / Greisman Productions
4860,Reino del Cielo
4861,Relativity Media
4862,Relativity Sports
4863,Reliance BIG Entertainment
4864,Reliance Big Pictures
4865,Reliance Entertainment
4866,Religiosa Primitiva
4867,Rem
4868,Remstar Productions
4869,Renaissance Films
4870,Renaissance Pictures
4871,Renegade Women Co
4872,Renfield Productions
4873,Renn Productions
4874,Reperage
4875,Reperage & Vanguard Films
4876,Reprisal Films
4877,Republic Pictures
4878,Republic Pictures (I)
4879,Republic Pictures (II)
4880,Reserve Room
4881,Residaco
4882,Resident Evil Productions
4883,Respiro
4884,Reteitalia
4885,Retro-juice Productions
4886,Rev Kids
4887,Reveal Entertainment
4888,Revelations Entertainment
4889,Revere Entertainment
4890,Reversal Films Inc.
4891,Reverse Angle International
4892,Revolt Films
4893,Revolution Films
4894,Revolution Studios
4895,Revolution Sun Studios
4896,Rhino Films
4897,Rhombus Media
4898,Rhulen Entertainment
4899,Rhythm and Hues
4900,Rhône-Alpes Cinéma
4901,Rialto Film
4902,Rialto Film Preben-Philipsen
4903,Rialto Films
4904,Riama Film
4905,Rice Films
4906,Rich Animation Studios
4907,Rich Pickings
4908,Richard Quine Productions
4909,Richard St. Johns Productions
4910,Riche Productions
4911,Riche-Ludwig Productions
4912,Rick Lashbrook Films
4913,Rickshaw Productions
4914,Riding the Bullet Production
4915,Riff Raff Film Productions
4916,Rifilm
4917,Rigas Entertainment
4918,Right Coast Productions
4919,Right of Way Films
4920,Rimfire Films
4921,Rio Dulce
4922,Riofilm
4923,Riot of Color
4924,Rip Cord Productions
4925,Ripken Productions
4926,Rising Star
4927,Rising Sun Films
4928,Rita Productions
4929,Rivdel Films
4930,River One Films
4931,River Road Entertainment
4932,Riverside Pictures
4933,Rizzoli Editore
4934,Rizzoli Film
4935,Rizzoli Films
4936,Road Movies Dritte Produktionen
4937,Road Movies Filmproduktion
4938,Road Rebel
4939,Rob Houwer Productions
4940,Rob Thomas Productions
4941,Robbins Entertainment
4942,Robert Evans Company
4943,Robert Fleming Leasing Limited
4944,Robert H. Solo Productions
4945,Robert Laffont Productions
4946,Robert Lawrence Productions
4947,Robert M. Weitman Productions
4948,Robert Simonds Productions
4949,Robert Stigwood Organization (RSO)
4950,Robert Stone Productions
4951,Robert Wise Productions
4952,Robert et Raymond Hakim
4953,Robot Communications
4954,Robson Orr Entertainment
4955,Roc-a-fella Films
4956,Rocabruno S.A.
4957,Rocket Pictures
4958,Rocking Chair Productions
4959,Rockline Entertainments
4960,Rocklock Films
4961,Rodriguez International Pictures
4962,Roger Birnbaum Productions
4963,Roger Corman Productions
4964,Rogers Telefund
4965,Rogue
4966,Rogue Films
4967,Rogue Marble
4968,Rogue Pictures
4969,Rohit Shetty Productions
4970,Roland-Film
4971,Rolling M. Productions
4972,Rollins-Joffe Productions
4973,Rome Film Commission
4974,Rome Paris Films
4975,Romero-Grunwald Productions
4976,Romulus Films
4977,Ronald Shusett/Gary Goldman
4978,Ronnoco Productions
4979,Rook Films
4980,Rooks Nest Entertainment
4981,Room 101
4982,Room 9 Entertainment
4983,Rosa Productions
4984,Rosebud Productions
4985,Ross Hunter Productions Inc.
4986,Rossen Films
4987,Rota Productions
4988,Roth Films
4989,Roth-Arnold Productions
4990,Rouge Films
4991,Rough House Pictures
4992,Route One Entertainment
4993,Route One Films
4994,Roven Productions
4995,Roven-Cavallo Entertainment
4996,Rover Film
4997,Rovio Animation
4998,Rovio Entertainment
4999,Rovio Mobile
5000,Rox Productions
5001,Roxanne Company
5002,Roxlom Films
5003,Roxy Film
5004,Roy Export Company Establishment
5005,Royal Avenue Chelsea
5006,Royce Smeal Film Productions
5007,Ruby Films
5008,Ruby in Paradise
5009,Ruckus Films
5010,Ruddy Morgan Productions
5011,Rumble Entertainment
5012,Run It Up Productions Inc.
5013,Rungstedlundfonden
5014,Running With Scissors
5015,Runteam
5016,Runteldat Entertainment
5017,Runway Pictures Inc
5018,Rus-Media
5019,Rush Production
5020,Russ-Arts
5021,Russian Roulette Ltd.
5022,Russo Productions
5023,Rye Road Productions
5024,Rysher Entertainment
5025,Région Ile-de-France
5026,Région Nord-Pas-de-Calais
5027,S & L Films
5028,S Pictures
5029,S.F.P.C.
5030,S.G.C.
5031,S.N. Prodis
5032,SACI
5033,SAF Productions
5034,SAI Productions
5035,SBK Pictures
5036,SBS
5037,SBS Independent
5038,SBS Productions
5039,SC Entertainment
5040,SC Entertainment International
5041,SE8 Group
5042,SEGA
5043,SF Norge A/S
5044,SF Norge Filmparken
5045,SF Norge Produksjon
5046,SGF Entertainment
5047,SIZ za kinematografiju SR BiH
5048,SKA Films
5049,SLB Films
5050,SLB Films Pvt. Ltd.
5051,SLM Production Group
5052,SModcast Pictures
5053,SND
5054,SNL Studios
5055,SOC Films
5056,SODEC
5057,SOIXAN7E QUIN5E
5058,SOVIK Venture Capital
5059,SPAD Films
5060,SPD Films
5061,SRO Pictures
5062,STX Entertainment
5063,SVT Drama
5064,SW7D Productions
5065,Saban Entertainment
5066,Saban Films
5067,Saber Productions
5068,Sacher Film
5069,Sachiko
5070,Sacis
5071,Sacromonte Films
5072,Saehan Industries
5073,Safady Entertainment
5074,Saga Film
5075,Saga Productions Inc.
5076,Sahamongkol Film International
5077,Sahara Films
5078,Sahara One Entertainment
5079,Sahara Productions
5080,Sailor Bear
5081,Saint Aire Production
5082,Saints LA
5083,Salamander Pictures
5084,Salem Films Limited
5085,Salman Khan Films
5086,Salon Films
5087,Salt-Pan
5088,Salter Street Films International
5089,Samaha Productions
5090,Samsa Film
5091,Samson Films
5092,Samson Productions
5093,Samson Productions II
5094,Samsung Entertainment
5095,Samuel Bronston Productions
5096,Samuel Goldwyn
5097,Samuel Goldwyn Company
5098,Samuel Goldwyn Films
5099,Samuel Z. Arkoff
5100,Samuels Media
5101,Samuelson Productions
5102,Samy Boy Entertainment
5103,Sanaye Dasti
5104,Sanctum Australia
5105,Sandcastle 5 Productions
5106,Sandollar
5107,Sandollar Productions
5108,Sandrews
5109,Sandstorm Films
5110,Sandy Howard Productions
5111,Sanford
5112,Sanford Productions (III)
5113,Sangeori Pictures
5114,Sanjay Singh Films
5115,Santa Clara Productions
5116,Santa Fe Institute for Regional Education
5117,Santa Fe Productions (I)
5118,Santa Frost Productions
5119,Santa Fé Films
5120,Santana Pictures Corporation
5121,Santo Domingo Film & Music Video
5122,Sara Films
5123,Sarah Green Film
5124,Sarah James Productions
5125,Sarah Radclyffe Productions - Sirens Limited
5126,Saraswati Entertainment Creations Limited
5127,Saregama HMV
5128,Sarlui / Diamant Production
5129,Sascha-Verleih
5130,Sat.1
5131,Saticoy Productions
5132,Saturn Films
5133,Savoy Pictures
5134,Saw 2 Productions
5135,Saw Productions Inc.
5136,Say Ahh Productions
5137,Scala Productionss
5138,Scalera Film S.p.a.
5139,Scanbox
5140,Scarecrow Productions
5141,Scena Film
5142,Scenario Lane Productions
5143,Schiwago Film
5144,Scholastic Productions
5145,Schroeder Hoffman Productions
5146,Schweizerische Radio- und Fernsehgesellschaft (SRG)
5147,Scimitar Films
5148,Scion Films
5149,Scope Pictures
5150,Scorpion Film Production
5151,Scott Free Productions
5152,Scott Pictures
5153,Scott Rudin Productions
5154,Scottish Arts Council
5155,Scottish Screen
5156,Scout Productions
5157,Scranton/Lacy Films
5158,Screen Australia
5159,Screen Classics (II)
5160,Screen East
5161,Screen Gems
5162,Screen NSW
5163,Screen Plays
5164,Screen Yorkshire
5165,ScreenWest
5166,Screenland Pictures
5167,Script Associés
5168,Scythia Films
5169,Sea Breeze Productions Inc.
5170,Sea Side Films Florida Inc.
5171,Seagal/Nasso Productions
5172,Sean Bailey Productions
5173,Sean Daniel Company
5174,Sean S. Cunningham Films
5175,Seasonal Film Corporation
5176,Sebor
5177,Sechzehnte Babelsberg Film
5178,Second Mate Productions
5179,Section Eight
5180,Section Eight Productions
5181,Seda Spettacoli
5182,Sedic
5183,Sedic International
5184,See Me Louisiana
5185,Seesaw Productions
5186,Sega of America
5187,Selenia Cinematografica
5188,Selima Films AVV
5189,Sellers-Edwards productions
5190,Selta Films
5191,Selznick International Pictures
5192,SenArt Films
5193,Senator Entertainment Co
5194,Senator Film
5195,Senator Film Produktion
5196,Senator Global Productions
5197,Senator International
5198,September Dawn
5199,Sequoia Pictures
5200,Sequoia Productions
5201,Seraphim Films
5202,Serendipity Point Films
5203,Serendipity Productions
5204,Seven Arts
5205,Seven Arts Films
5206,Seven Arts Pictures
5207,Seven Arts Productions
5208,Seven Bucks Productions
5209,Seven Hills Pictures
5210,Seven Pictures
5211,Sever Studio
5212,Severe Entertainment
5213,Sevilla Films
5214,Shade Pictures
5215,Shadow Shows
5216,Shadow Theatre Films
5217,ShadowCatcher Entertainment
5218,Shadowlands Productions
5219,Shady Acres Entertainment
5220,Shaft Productions Ltd.
5221,Shan Dong Satellite TV Media
5222,Shanghai Film Group
5223,Shanghai Film Group Corporation
5224,Shanghai Kid Films
5225,Shangri-La Entertainment
5226,Shapiro-Glickenhaus Entertainment
5227,Shark Productions
5228,Sharmshir
5229,Shaw Brothers
5230,Shaw Brothers (HK) Ltd
5231,Shawn Danielle Productions Ltd.
5232,Sheinberg Productions
5233,Shelburne Associates
5234,Shelter Productions
5235,Sherwood Pictures
5236,Sherwood Productions
5237,Shifting Gears Entertainment
5238,Shin Seung-soo Productions
5239,Shinchosha Company
5240,Shine Pictures
5241,Shinework Media
5242,Shirogumi
5243,ShivHans Pictures
5244,Sho Films
5245,Shochiku
5246,Shochiku Co.
5247,Shochiku Company
5248,Shochiku Ofuna
5249,Shochiku-Fuji Company
5250,Shoebox Films
5251,Shogakukan
5252,Shok Films Argentina
5253,Shooting Gallery
5254,Shooting Star Pictures
5255,Shopgirl
5256,Shoreline Entertainment
5257,Show East
5258,Showbox
5259,Showbox Entertainment
5260,Showtime Australia
5261,Showtime Networks
5262,Shree Ashtavinayak Cinevision Ltd
5263,Shri Sai Raam Creations
5264,Shutt/Jones Productions
5265,Shôchiku Eiga
5266,Shôjo Kakumei Utena Production Co.
5267,Sick-the Life and Death of Bob Flanagan-Supermasochist
5268,Sid & Marty Krofft Pictures
5269,Sideways Productions Inc.
5270,Sidley Wright & Associates
5271,Sidney Kimmel Entertainment
5272,Sidonie
5273,Sidus Pictures
5274,Sierra / Affinity
5275,Sierra Pictures
5276,Sierra/Affinity
5277,Sighvatsson Films
5278,Sigma Cinematografica Roma
5279,Sigma Film Productions
5280,Sigma Films
5281,Signature Entertainment
5282,Signature Pictures
5283,Sikelia Productions
5284,Sil-Metropole Organisation
5285,Silent Hill DCP Inc.
5286,Silent Night Releasing Corporation
5287,Silvatar Media
5288,Silver Lion Films
5289,Silver Nitrate
5290,Silver Pictures
5291,Silver Reel
5292,Silver Screen Partners
5293,Silver Screen Partners II
5294,Silver Screen Partners III
5295,Silver Screen Partners IV
5296,Silver Sphere Corporation
5297,Silver Vision
5298,Silverwood Films
5299,Simcha Productions
5300,Simcom Limited
5301,Simian Films
5302,Simon Fields Productions
5303,Simon Kinberg Productions
5304,Simon Reeves Landsburg Productions
5305,SinCap Productions
5306,Single Cell Pictures
5307,Sino
5308,Sirena Film
5309,Sivashakthi Movie Makers
5310,Six Point Harness
5311,Sixteen Films
5312,Sixth Sense Productions
5313,Skate Away Productions
5314,Skellington Productions Inc.
5315,Sketch Films
5316,Skinworxxx
5317,Skreba Films
5318,Sky Pictures
5319,SkyLand Entertainment
5320,Skydance Media
5321,Skydance Productions
5322,Skylark Productions
5323,Skylight Cinema Foto Art
5324,Skyline (Baker St)
5325,Skyline Entertainment Partners
5326,Skyline Films
5327,Skyline Productions
5328,Slam Pictures
5329,Slap Happy Productions (II)
5330,SlashFiction
5331,Slasher Films
5332,Slate Films
5333,Slot Machine
5334,Slough Pond
5335,Slovo
5336,Sly Predator
5337,Smart Egg Pictures
5338,Smart Entertainment
5339,Smartest Man Productions
5340,Smoke House
5341,Smokehouse Pictures
5342,Smokewood Entertainment
5343,Smokewood Entertainment Group
5344,Smoking Gun Productions
5345,Sneaky Shark
5346,Snider Than Thou Productions Inc.
5347,Sniper Productions
5348,Snoot Entertainment
5349,Snow Day Productions
5350,Snowback Productions
5351,Snowfall Films
5352,Sobras International Pictures
5353,Sociedad General de Cine (SOGECINE) S.A.
5354,Sociedad General de Cine S.A.
5355,Sociedad General de Televisión (Sogetel)
5356,Societe Radio Cinema
5357,Société Française de Production (SFP)
5358,Société Générale de Cinématographie (S.G.C.)
5359,Société Nationale Pathé Cinéma
5360,Société Nouvelle Pathé Cinéma
5361,Société Nouvelle de Cinématographie
5362,Société Nouvelle de Cinématographie (SNC)
5363,Société Nouvelle des Établissements Gaumont (SNEG)
5364,Société Radio-Canada
5365,Société Suisse de Radiodiffusion et Télévision (SSR)
5366,Société de Développement des Entreprises Culturelles (SODEC)
5367,Sodaperaga Productions
5368,Sofica Créations
5369,Sofica Europacorp
5370,Sofica Soficinéma 4
5371,Sofica Sofinergie 5
5372,Soficas Investimages
5373,Soficinéma 6
5374,Sofinergie 1
5375,Sofinergie 2
5376,Sofinergie 4
5377,Sofinergie Films
5378,Sofracima
5379,Sogecine
5380,Sogepaq
5381,Sogetel
5382,Soho VFX
5383,Sol C. Siegel Productions
5384,Sol Lesser Productions
5385,Solana Films
5386,Solar Films inc.
5387,Solar Productions
5388,Solaris Film
5389,Solimane Productions
5390,Solipsist Film
5391,Solomon/Hackett Productions
5392,Somafis
5393,Something Else B.V.
5394,Sommers Company
5395,Sonet Film AB
5396,Sony
5397,Sony Computer Entertainment
5398,Sony Music Entertainment Japan
5399,Sony New Technologies
5400,Sony Picture Imageworks
5401,Sony Pictures
5402,Sony Pictures Animation
5403,Sony Pictures Classics
5404,Sony Pictures Entertainment
5405,Sony Pictures Entertainment (SPE)
5406,Sony Pictures Home Entertainment
5407,Sony Pictures Imageworks (SPI)
5408,Sony Pictures International
5409,Sony Pictures Releasing
5410,Sony Pictures Worldwide Acquisitions (SPWA)
5411,Soprofilms
5412,Sor Productions
5413,Sorcerer Productions
5414,Sordid Lives LLC
5415,Sorolla Films
5416,Sortie 22
5417,Soul Mining Production
5418,Sound for Film
5419,South Australian Film Corporation
5420,South Pacific Pictures
5421,South Side Amusement Company
5422,South Street Films
5423,Southeast Asia Film Location Services Sdn. Bhd.
5424,Southpaw Entertainment
5425,Sovereign Pictures
5426,Sovkino
5427,Space Rocket Nation
5428,Spacegate Productions
5429,Spanish Ministry of Culture
5430,Spanknyce Films
5431,Spanky Pictures
5432,Sparkle Roll Media
5433,Sparkler Entertainment
5434,Spartan Productions (II)
5435,Specta Films
5436,Spectacle Entertainment Group
5437,Spectacor Films
5438,SpectreVision
5439,Speedie Distribution
5440,Spelling Entertainment
5441,Spelling Films
5442,Spelling Goldberg
5443,Spheeris Films Inc.
5444,Sphinx Productions
5445,Spikings Entertainment
5446,Spiltan Underhållning
5447,Spin Prods. LLC
5448,Spinal Tap Prod.
5449,Spirit Dance Entertainment
5450,Spitfire Pictures
5451,Splash Entertainment
5452,Spleis AS
5453,Splendid Medien AG
5454,Splendid Pictures
5455,Splendid Productions
5456,Spondoolie Productions
5457,Spooky Tooth Productions
5458,Spot Pictures
5459,Spring Creek Productions
5460,Spring Films
5461,Springall Pictures
5462,SprocketHeads
5463,Sputnik Oy
5464,Spy Next Door
5465,Spyglass Entertainment
5466,Square USA
5467,Sri Sathya Sai Movies
5468,Sri Venkateswara Creations
5469,St. Michael Finance Limited
5470,St. Nick Productions
5471,St. Petersburg Clearwater Film Commission
5472,St. Tropez Films
5473,Staccato Films
5474,Stage 6 Films
5475,Stage III Productions
5476,Stampede Entertainment
5477,Stan Winston Studio
5478,Stand See
5479,Standard Film Company
5480,Stanley Donen Films
5481,Stanley Kramer Productions
5482,Stanley Kubrick Productions
5483,Star Child Recording
5484,Star Cinema Productions
5485,Star Overseas
5486,Star Partners
5487,Star Partners II Ltd.
5488,Star Partners III Ltd.
5489,Star Thrower Entertainment
5490,Starbucks Entertainment
5491,Starburns Industries
5492,Stargate Studios
5493,Starlight International Media
5494,Starling Films
5495,Starlite Films
5496,Stars Road Entertainment
5497,Starstream Entertainment
5498,Start Motion Pictures
5499,Starway International Inc.
5500,Starz Animation
5501,Starz Media
5502,Starz! Encore Entertainment
5503,State Hermitage Museum
5504,State Street Pictures
5505,Steady Aim
5506,Stealth Films Limited
5507,Steamroller Productions
5508,Steel Mill Pictures
5509,Steen Herdel Filmproduktion
5510,Stella Films
5511,Stellar Megamedia
5512,Step-Films Inc.
5513,Stereo D
5514,Steve White Entertainment
5515,Steven S.A.
5516,Stillking Films
5517,Stockbridge-Hiller Productions
5518,Stolen Film Productions
5519,Stoller Global Solutions
5520,Stone Group Pictures
5521,Stone Village Pictures
5522,Stonebridge Entertainment
5523,Storefront Pictures
5524,Storm King Productions
5525,Story Ink
5526,Storyline Entertainment
5527,Strada Films
5528,Straight Up Films
5529,Strand Releasing
5530,Strange Dog Productions
5531,Stratus Film Co.
5532,Streetlight Films
5533,Strela
5534,Strength Ltd.
5535,Strike Entertainment
5536,Strong Heart/Demme Production
5537,Stuber Productions
5538,Stuber/Parent
5539,Studio 24
5540,Studio 37
5541,Studio 4°C
